product_id,manufacturer,management_group
prod_6551,manufacturer_5119,group_5119
prod_7189,manufacturer_5120,group_5120
prod_9914,manufacturer_5121,group_5121
prod_4081,manufacturer_5122,group_5122
prod_3392,manufacturer_5123,group_5123
prod_7710,manufacturer_5124,group_5124
prod_2907,manufacturer_5125,group_5125
prod_3073,manufacturer_5126,group_5126
prod_7534,manufacturer_5127,group_5127
prod_9526,manufacturer_5128,group_5128
prod_1096,manufacturer_5129,group_5129
prod_7201,manufacturer_5130,group_5130
prod_1609,manufacturer_5131,group_5131
prod_6496,manufacturer_5132,group_5132
prod_1469,manufacturer_5133,group_5133
prod_2842,manufacturer_5134,group_5134
prod_1502,manufacturer_5135,group_5135
prod_7239,manufacturer_5136,group_5136
prod_7065,manufacturer_5137,group_5137
prod_6618,manufacturer_5138,group_5138
prod_9166,manufacturer_5139,group_5139
prod_2788,manufacturer_5140,group_5140
prod_7328,manufacturer_5141,group_5141
prod_7410,manufacturer_5142,group_5142
prod_6999,manufacturer_5143,group_5143
prod_3528,manufacturer_5144,group_5144
prod_6058,manufacturer_5145,group_5145
prod_3910,manufacturer_5146,group_5146
prod_2111,manufacturer_5147,group_5147
prod_1189,manufacturer_5148,group_5148
prod_2591,manufacturer_5149,group_5149
prod_6629,manufacturer_5150,group_5150
prod_7890,manufacturer_5151,group_5151
prod_6037,manufacturer_5152,group_5152
prod_4873,manufacturer_5153,group_5153
prod_4892,manufacturer_5154,group_5154
prod_3369,manufacturer_5155,group_5155
prod_9179,manufacturer_5156,group_5156
prod_9173,manufacturer_5157,group_5157
prod_1270,manufacturer_5158,group_5158
prod_9512,manufacturer_5159,group_5159
prod_2218,manufacturer_5160,group_5160
prod_7015,manufacturer_5161,group_5161
prod_9039,manufacturer_5162,group_5162
prod_9755,manufacturer_5163,group_5163
prod_9847,manufacturer_5164,group_5164
prod_1746,manufacturer_5165,group_5165
prod_5368,manufacturer_5166,group_5166
prod_8767,manufacturer_5167,group_5167
prod_1305,manufacturer_5168,group_5168
prod_6648,manufacturer_5169,group_5169
prod_4674,manufacturer_5170,group_5170
prod_7267,manufacturer_5171,group_5171
prod_9573,manufacturer_5172,group_5172
prod_7445,manufacturer_5173,group_5173
prod_2404,manufacturer_5174,group_5174
prod_9490,manufacturer_5175,group_5175
prod_2799,manufacturer_5176,group_5176
prod_3004,manufacturer_5177,group_5177
prod_8868,manufacturer_5178,group_5178
prod_8401,manufacturer_5179,group_5179
prod_7417,manufacturer_5180,group_5180
prod_7166,manufacturer_5181,group_5181
prod_6438,manufacturer_5182,group_5182
prod_4205,manufacturer_5183,group_5183
prod_3694,manufacturer_5184,group_5184
prod_1123,manufacturer_5185,group_5185
prod_1084,manufacturer_5186,group_5186
prod_8579,manufacturer_5187,group_5187
prod_2531,manufacturer_5188,group_5188
prod_3626,manufacturer_5189,group_5189
prod_5868,manufacturer_5190,group_5190
prod_2199,manufacturer_5191,group_5191
prod_6188,manufacturer_5192,group_5192
prod_3434,manufacturer_5193,group_5193
prod_6310,manufacturer_5194,group_5194
prod_4216,manufacturer_5195,group_5195
prod_2037,manufacturer_5196,group_5196
prod_3807,manufacturer_5197,group_5197
prod_5695,manufacturer_5198,group_5198
prod_8055,manufacturer_5199,group_5199
prod_3777,manufacturer_5200,group_5200
prod_5270,manufacturer_5201,group_5201
prod_2544,manufacturer_5202,group_5202
prod_5185,manufacturer_5203,group_5203
prod_2280,manufacturer_5204,group_5204
prod_4576,manufacturer_5205,group_5205
prod_2771,manufacturer_5206,group_5206
prod_8130,manufacturer_5207,group_5207
prod_3281,manufacturer_5208,group_5208
prod_1754,manufacturer_5209,group_5209
prod_5531,manufacturer_5210,group_5210
prod_2644,manufacturer_5211,group_5211
prod_4484,manufacturer_5212,group_5212
prod_3530,manufacturer_5213,group_5213
prod_9272,manufacturer_5214,group_5214
prod_9905,manufacturer_5215,group_5215
prod_5682,manufacturer_5216,group_5216
prod_5298,manufacturer_5217,group_5217
prod_7142,manufacturer_5218,group_5218
prod_9451,manufacturer_5219,group_5219
prod_5477,manufacturer_5220,group_5220
prod_3923,manufacturer_5221,group_5221
prod_5692,manufacturer_5222,group_5222
prod_1709,manufacturer_5223,group_5223
prod_3289,manufacturer_5224,group_5224
prod_4210,manufacturer_5225,group_5225
prod_6325,manufacturer_5226,group_5226
prod_3174,manufacturer_5227,group_5227
prod_4704,manufacturer_5228,group_5228
prod_4766,manufacturer_5229,group_5229
prod_5059,manufacturer_5230,group_5230
prod_4544,manufacturer_5231,group_5231
prod_6165,manufacturer_5232,group_5232
prod_5804,manufacturer_5233,group_5233
prod_5687,manufacturer_5234,group_5234
prod_9425,manufacturer_5235,group_5235
prod_5096,manufacturer_5236,group_5236
prod_9524,manufacturer_5237,group_5237
prod_1467,manufacturer_5238,group_5238
prod_9242,manufacturer_5239,group_5239
prod_7532,manufacturer_5240,group_5240
prod_6573,manufacturer_5241,group_5241
prod_7615,manufacturer_5242,group_5242
prod_9839,manufacturer_5243,group_5243
prod_1612,manufacturer_5244,group_5244
prod_7206,manufacturer_5245,group_5245
prod_3256,manufacturer_5246,group_5246
prod_3334,manufacturer_5247,group_5247
prod_9309,manufacturer_5248,group_5248
prod_2428,manufacturer_5249,group_5249
prod_2922,manufacturer_5250,group_5250
prod_8797,manufacturer_5251,group_5251
prod_7574,manufacturer_5252,group_5252
prod_3747,manufacturer_5253,group_5253
prod_2739,manufacturer_5254,group_5254
prod_7432,manufacturer_5255,group_5255
prod_5854,manufacturer_5256,group_5256
prod_2210,manufacturer_5257,group_5257
prod_8574,manufacturer_5258,group_5258
prod_4064,manufacturer_5259,group_5259
prod_6811,manufacturer_5260,group_5260
prod_4820,manufacturer_5261,group_5261
prod_5178,manufacturer_5262,group_5262
prod_6106,manufacturer_5263,group_5263
prod_1379,manufacturer_5264,group_5264
prod_2039,manufacturer_5265,group_5265
prod_1121,manufacturer_5266,group_5266
prod_3782,manufacturer_5267,group_5267
prod_1375,manufacturer_5268,group_5268
prod_9339,manufacturer_5269,group_5269
prod_3318,manufacturer_5270,group_5270
prod_1551,manufacturer_5271,group_5271
prod_2182,manufacturer_5272,group_5272
prod_5100,manufacturer_5273,group_5273
prod_8900,manufacturer_5274,group_5274
prod_1633,manufacturer_5275,group_5275
prod_9949,manufacturer_5276,group_5276
prod_3670,manufacturer_5277,group_5277
prod_2422,manufacturer_5278,group_5278
prod_2230,manufacturer_5279,group_5279
prod_7348,manufacturer_5280,group_5280
prod_6000,manufacturer_5281,group_5281
prod_6064,manufacturer_5282,group_5282
prod_1828,manufacturer_5283,group_5283
prod_6376,manufacturer_5284,group_5284
prod_1076,manufacturer_5285,group_5285
prod_1546,manufacturer_5286,group_5286
prod_2769,manufacturer_5287,group_5287
prod_4502,manufacturer_5288,group_5288
prod_3544,manufacturer_5289,group_5289
prod_1097,manufacturer_5290,group_5290
prod_8546,manufacturer_5291,group_5291
prod_8515,manufacturer_5292,group_5292
prod_2339,manufacturer_5293,group_5293
prod_9826,manufacturer_5294,group_5294
prod_2701,manufacturer_5295,group_5295
prod_9265,manufacturer_5296,group_5296
prod_9831,manufacturer_5297,group_5297
prod_4493,manufacturer_5298,group_5298
prod_7107,manufacturer_5299,group_5299
prod_4803,manufacturer_5300,group_5300
prod_8741,manufacturer_5301,group_5301
prod_2785,manufacturer_5302,group_5302
prod_7038,manufacturer_5303,group_5303
prod_7908,manufacturer_5304,group_5304
prod_9861,manufacturer_5305,group_5305
prod_4062,manufacturer_5306,group_5306
prod_8839,manufacturer_5307,group_5307
prod_9724,manufacturer_5308,group_5308
prod_9596,manufacturer_5309,group_5309
prod_1781,manufacturer_5310,group_5310
prod_1153,manufacturer_5311,group_5311
prod_5988,manufacturer_5312,group_5312
prod_7133,manufacturer_5313,group_5313
prod_4494,manufacturer_5314,group_5314
prod_2013,manufacturer_5315,group_5315
prod_1601,manufacturer_5316,group_5316
prod_1897,manufacturer_5317,group_5317
prod_6966,manufacturer_5318,group_5318
prod_5697,manufacturer_5319,group_5319
prod_9948,manufacturer_5320,group_5320
prod_5246,manufacturer_5321,group_5321
prod_5987,manufacturer_5322,group_5322
prod_9214,manufacturer_5323,group_5323
prod_4721,manufacturer_5324,group_5324
prod_7696,manufacturer_5325,group_5325
prod_4033,manufacturer_5326,group_5326
prod_6036,manufacturer_5327,group_5327
prod_8957,manufacturer_5328,group_5328
prod_7441,manufacturer_5329,group_5329
prod_8180,manufacturer_5330,group_5330
prod_5894,manufacturer_5331,group_5331
prod_2357,manufacturer_5332,group_5332
prod_3836,manufacturer_5333,group_5333
prod_1279,manufacturer_5334,group_5334
prod_5506,manufacturer_5335,group_5335
prod_1520,manufacturer_5336,group_5336
prod_9236,manufacturer_5337,group_5337
prod_6981,manufacturer_5338,group_5338
prod_1460,manufacturer_5339,group_5339
prod_8958,manufacturer_5340,group_5340
prod_1336,manufacturer_5341,group_5341
prod_7196,manufacturer_5342,group_5342
prod_9169,manufacturer_5343,group_5343
prod_3235,manufacturer_5344,group_5344
prod_1292,manufacturer_5345,group_5345
prod_6068,manufacturer_5346,group_5346
prod_8453,manufacturer_5347,group_5347
prod_3685,manufacturer_5348,group_5348
prod_4382,manufacturer_5349,group_5349
prod_2557,manufacturer_5350,group_5350
prod_9995,manufacturer_5351,group_5351
prod_9794,manufacturer_5352,group_5352
prod_6637,manufacturer_5353,group_5353
prod_7736,manufacturer_5354,group_5354
prod_2806,manufacturer_5355,group_5355
prod_5717,manufacturer_5356,group_5356
prod_4546,manufacturer_5357,group_5357
prod_9347,manufacturer_5358,group_5358
prod_8498,manufacturer_5359,group_5359
prod_2513,manufacturer_5360,group_5360
prod_2793,manufacturer_5361,group_5361
prod_9610,manufacturer_5362,group_5362
prod_8937,manufacturer_5363,group_5363
prod_4138,manufacturer_5364,group_5364
prod_1329,manufacturer_5365,group_5365
prod_4784,manufacturer_5366,group_5366
prod_9021,manufacturer_5367,group_5367
prod_8154,manufacturer_5368,group_5368
prod_2760,manufacturer_5369,group_5369
prod_7256,manufacturer_5370,group_5370
prod_4358,manufacturer_5371,group_5371
prod_7815,manufacturer_5372,group_5372
prod_8281,manufacturer_5373,group_5373
prod_1649,manufacturer_5374,group_5374
prod_7070,manufacturer_5375,group_5375
prod_5318,manufacturer_5376,group_5376
prod_5007,manufacturer_5377,group_5377
prod_6511,manufacturer_5378,group_5378
prod_6252,manufacturer_5379,group_5379
prod_3682,manufacturer_5380,group_5380
prod_3577,manufacturer_5381,group_5381
prod_2529,manufacturer_5382,group_5382
prod_9767,manufacturer_5383,group_5383
prod_4565,manufacturer_5384,group_5384
prod_5460,manufacturer_5385,group_5385
prod_6732,manufacturer_5386,group_5386
prod_7476,manufacturer_5387,group_5387
prod_8023,manufacturer_5388,group_5388
prod_9714,manufacturer_5389,group_5389
prod_2265,manufacturer_5390,group_5390
prod_3985,manufacturer_5391,group_5391
prod_7415,manufacturer_5392,group_5392
prod_2418,manufacturer_5393,group_5393
prod_9961,manufacturer_5394,group_5394
prod_5125,manufacturer_5395,group_5395
prod_8000,manufacturer_5396,group_5396
prod_7940,manufacturer_5397,group_5397
prod_4774,manufacturer_5398,group_5398
prod_7795,manufacturer_5399,group_5399
prod_4487,manufacturer_5400,group_5400
prod_2401,manufacturer_5401,group_5401
prod_1429,manufacturer_5402,group_5402
prod_4920,manufacturer_5403,group_5403
prod_3449,manufacturer_5404,group_5404
prod_6782,manufacturer_5405,group_5405
prod_2398,manufacturer_5406,group_5406
prod_4919,manufacturer_5407,group_5407
prod_6839,manufacturer_5408,group_5408
prod_2140,manufacturer_5409,group_5409
prod_1743,manufacturer_5410,group_5410
prod_3524,manufacturer_5411,group_5411
prod_4676,manufacturer_5412,group_5412
prod_4024,manufacturer_5413,group_5413
prod_9199,manufacturer_5414,group_5414
prod_5942,manufacturer_5415,group_5415
prod_5164,manufacturer_5416,group_5416
prod_8257,manufacturer_5417,group_5417
prod_7697,manufacturer_5418,group_5418
prod_8736,manufacturer_5419,group_5419
prod_6570,manufacturer_5420,group_5420
prod_1784,manufacturer_5421,group_5421
prod_7395,manufacturer_5422,group_5422
prod_8507,manufacturer_5423,group_5423
prod_2217,manufacturer_5424,group_5424
prod_6842,manufacturer_5425,group_5425
prod_3224,manufacturer_5426,group_5426
prod_9644,manufacturer_5427,group_5427
prod_9679,manufacturer_5428,group_5428
prod_2429,manufacturer_5429,group_5429
prod_3633,manufacturer_5430,group_5430
prod_3549,manufacturer_5431,group_5431
prod_1350,manufacturer_5432,group_5432
prod_1954,manufacturer_5433,group_5433
prod_1999,manufacturer_5434,group_5434
prod_8183,manufacturer_5435,group_5435
prod_1169,manufacturer_5436,group_5436
prod_5750,manufacturer_5437,group_5437
prod_6729,manufacturer_5438,group_5438
prod_2216,manufacturer_5439,group_5439
prod_1992,manufacturer_5440,group_5440
prod_2297,manufacturer_5441,group_5441
prod_4547,manufacturer_5442,group_5442
prod_5383,manufacturer_5443,group_5443
prod_3248,manufacturer_5444,group_5444
prod_8901,manufacturer_5445,group_5445
prod_8876,manufacturer_5446,group_5446
prod_8007,manufacturer_5447,group_5447
prod_2179,manufacturer_5448,group_5448
prod_6986,manufacturer_5449,group_5449
prod_3304,manufacturer_5450,group_5450
prod_6185,manufacturer_5451,group_5451
prod_5260,manufacturer_5452,group_5452
prod_9101,manufacturer_5453,group_5453
prod_1046,manufacturer_5454,group_5454
prod_8060,manufacturer_5455,group_5455
prod_3989,manufacturer_5456,group_5456
prod_9487,manufacturer_5457,group_5457
prod_9130,manufacturer_5458,group_5458
prod_9720,manufacturer_5459,group_5459
prod_8775,manufacturer_5460,group_5460
prod_5797,manufacturer_5461,group_5461
prod_5462,manufacturer_5462,group_5462
prod_5610,manufacturer_5463,group_5463
prod_1876,manufacturer_5464,group_5464
prod_8243,manufacturer_5465,group_5465
prod_3457,manufacturer_5466,group_5466
prod_2257,manufacturer_5467,group_5467
prod_4247,manufacturer_5468,group_5468
prod_7449,manufacturer_5469,group_5469
prod_7929,manufacturer_5470,group_5470
prod_2107,manufacturer_5471,group_5471
prod_2027,manufacturer_5472,group_5472
prod_9753,manufacturer_5473,group_5473
prod_3308,manufacturer_5474,group_5474
prod_4988,manufacturer_5475,group_5475
prod_9996,manufacturer_5476,group_5476
prod_8502,manufacturer_5477,group_5477
prod_3129,manufacturer_5478,group_5478
prod_4106,manufacturer_5479,group_5479
prod_5992,manufacturer_5480,group_5480
prod_6326,manufacturer_5481,group_5481
prod_8150,manufacturer_5482,group_5482
prod_7095,manufacturer_5483,group_5483
prod_5206,manufacturer_5484,group_5484
prod_8077,manufacturer_5485,group_5485
prod_7631,manufacturer_5486,group_5486
prod_6793,manufacturer_5487,group_5487
prod_6025,manufacturer_5488,group_5488
prod_6435,manufacturer_5489,group_5489
prod_5501,manufacturer_5490,group_5490
prod_4068,manufacturer_5491,group_5491
prod_5364,manufacturer_5492,group_5492
prod_9322,manufacturer_5493,group_5493
prod_5064,manufacturer_5494,group_5494
prod_5400,manufacturer_5495,group_5495
prod_1323,manufacturer_5496,group_5496
prod_7635,manufacturer_5497,group_5497
prod_7691,manufacturer_5498,group_5498
prod_2003,manufacturer_5499,group_5499
prod_8463,manufacturer_5500,group_5500
prod_8196,manufacturer_5501,group_5501
prod_8472,manufacturer_5502,group_5502
prod_2006,manufacturer_5503,group_5503
prod_7249,manufacturer_5504,group_5504
prod_2460,manufacturer_5505,group_5505
prod_7992,manufacturer_5506,group_5506
prod_4277,manufacturer_5507,group_5507
prod_2238,manufacturer_5508,group_5508
prod_6184,manufacturer_5509,group_5509
prod_9967,manufacturer_5510,group_5510
prod_8137,manufacturer_5511,group_5511
prod_6101,manufacturer_5512,group_5512
prod_1704,manufacturer_5513,group_5513
prod_8661,manufacturer_5514,group_5514
prod_5729,manufacturer_5515,group_5515
prod_3954,manufacturer_5516,group_5516
prod_8129,manufacturer_5517,group_5517
prod_8563,manufacturer_5518,group_5518
prod_7136,manufacturer_5519,group_5519
prod_9294,manufacturer_5520,group_5520
prod_2184,manufacturer_5521,group_5521
prod_4316,manufacturer_5522,group_5522
prod_6672,manufacturer_5523,group_5523
prod_4271,manufacturer_5524,group_5524
prod_1974,manufacturer_5525,group_5525
prod_3237,manufacturer_5526,group_5526
prod_6542,manufacturer_5527,group_5527
prod_7918,manufacturer_5528,group_5528
prod_7439,manufacturer_5529,group_5529
prod_4256,manufacturer_5530,group_5530
prod_1063,manufacturer_5531,group_5531
prod_4932,manufacturer_5532,group_5532
prod_1442,manufacturer_5533,group_5533
prod_1288,manufacturer_5534,group_5534
prod_8987,manufacturer_5535,group_5535
prod_2481,manufacturer_5536,group_5536
prod_2306,manufacturer_5537,group_5537
prod_1631,manufacturer_5538,group_5538
prod_7952,manufacturer_5539,group_5539
prod_2995,manufacturer_5540,group_5540
prod_5413,manufacturer_5541,group_5541
prod_1083,manufacturer_5542,group_5542
prod_2553,manufacturer_5543,group_5543
prod_4175,manufacturer_5544,group_5544
prod_5990,manufacturer_5545,group_5545
prod_2289,manufacturer_5546,group_5546
prod_1356,manufacturer_5547,group_5547
prod_4189,manufacturer_5548,group_5548
prod_5136,manufacturer_5549,group_5549
prod_7813,manufacturer_5550,group_5550
prod_2201,manufacturer_5551,group_5551
prod_4799,manufacturer_5552,group_5552
prod_5966,manufacturer_5553,group_5553
prod_6266,manufacturer_5554,group_5554
prod_6316,manufacturer_5555,group_5555
prod_6429,manufacturer_5556,group_5556
prod_6354,manufacturer_5557,group_5557
prod_8908,manufacturer_5558,group_5558
prod_4473,manufacturer_5559,group_5559
prod_8621,manufacturer_5560,group_5560
prod_2341,manufacturer_5561,group_5561
prod_4863,manufacturer_5562,group_5562
prod_7007,manufacturer_5563,group_5563
prod_5141,manufacturer_5564,group_5564
prod_1149,manufacturer_5565,group_5565
prod_3650,manufacturer_5566,group_5566
prod_6104,manufacturer_5567,group_5567
prod_3001,manufacturer_5568,group_5568
prod_5482,manufacturer_5569,group_5569
prod_7512,manufacturer_5570,group_5570
prod_8974,manufacturer_5571,group_5571
prod_2534,manufacturer_5572,group_5572
prod_4848,manufacturer_5573,group_5573
